#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
kbtw_desc;[This.GetTitledFirstName] achieved what few have managed to do in the history of the free-folk, and united the disparate tribes beyond the Wall into one might host.;;;;;;;;;;;;;x
thenn_desc;Living in a valley in the far North and armoured in bronze, the Thenns consider themselves the last of the First Men, and believe their Magnar more god than man.;;;;;;;;;;;;;x
winged_wolf_desc;After losing the use of his legs in an accident, Bran Stark achieved a degree of power rarely seen amongst wargs, gifted with greensight and able to master any animal.;;;;;;;;;;;;;x
arlan_avenger_desc;One of the mightiest of the Storm Kings Arlan I extended the borders of the Kingdom of the Storm as far as the Blackwater Rush and the headwaters of the Mander.;;;;;;;;;;;;;x
argilac_arrogant_desc;A mighty Storm King, Argilac was but a boy when he defeated a great Dornish host, he would later help defeat the Tigers, and kill King Garse VII Gardener in personal combat.;;;;;;;;;;;;;x
young_dragon_desc;The Young Dragon,, Daeron Targaryen was a mighty warrior and renowned general, who completed what not even the Conqueror himself had done, and conquered Dorne.;;;;;;;;;;;;;x
the_blessed_desc;The most pious king ever to sit the Iron Throne, Baelor was beloved of the smallfolk and Faith, claiming that the Seven spoke to him, but to others he was a deranged zealot.;;;;;;;;;;;;;x
viserys_ii_desc;The youngest son Prince Daemon and the Half Year Queen, Viserys spent much of his youth in Lys protected by the Rogares, upon his return he ably served his brother as hand.;;;;;;;;;;;;x
oakenfist_desc;Born Alyn of Hull, Alyn was the bastard of either Laenor or Corlys Velaryon, legitimised during the Dance. He was a renowned seafarer famed for his voyages and victories.;;;;;;;;;;;;x
rhaegar_desc;Born amidst the Tragedy of Summerhall, Rhaegar was from the line of Aerys and his sister, Rhaella, which a Woods Witch prophecised would produce the Prince that was Promised.;;;;;;;;;;;;x
oakenseat_desc;It has taken a truly wise ruler to regrow the Oakenseat and by doing so [This.GetTitledFirstName] has proven themselves to be the undisputed heir to Garth Greenhand.;;;;;;;;;;;;;x
raventree_desc;It has taken a truly wise ruler to regrow the Weirwood of Raventree and by doing so [This.GetTitledFirstName] has proven themselves to be truly blessed by the Old Gods.;;;;;;;;;;;;;x
penrose_desc;House Penrose are one of the most powerful houses of the Stormlands, ruling the castle of Parchments. Those with Penrose Blood have a reputation for bravery.;;;;;;;;;;;;;x
little_lion_desc;Ser Wilbert Osgrey, the Little Lion, was the youngest son of the Warden of the Northmarch and slew Lancel IV, King of the Rock, at Red Lake, saving the Reach.;;;;;;;;;;;;;x
bloodstone_bloodline_desc;By dark magics and fell deeds [This.GetTitledFirstName] has restored the ancient Bloodstone worshipped by the Bloodstone Emperor, who began the Long Night with the Blood Betrayal.;;;;;;;;;;;;;x
palanquin_bloodline_desc;It has taken a truly wise ruler to regrow the great Pearl Palanquin of the God-on-Earth and by doing so [This.GetTitledFirstName] has proven themselves to be the undisputed God Emperor of YiTi.;;;;;;;;;;;;;x
yellow_emperors_desc;The Chai Dynasty of Yellow Emperors were skilled in diplomacy and their rule was marked with treaties with the Valyrian Freehold and beyond.;;;;;;;;;;;;;x
sea_green_emperors_desc;The Jar Dynasty of Sea-Green Emperors were skilled warriors, under them YiTi was at its apex, ruling Leng and Great Moraq and exacting tribute from Qarth, Ghis, and Asshai.;;;;;;;;;;;;;x
scarlet_emperors_desc;The Lo Dynasty of Scarlet Emperors were a long ruling dynasty that built the great city of Si Qo for their capital. They were known for both sorcery and military might.;;;;;;;;;;;;;x
purple_emperors_desc;The Dynasty of Purple Emperors were known for fostering trade, ruling from Tiqui, the many-towered city in the western hills, linked by trade routes to Qarth and Bayasabhad.;;;;;;;;;;;;;x
maroon_emperors_desc;The Dynasty of Maroon Emperors ruled from Jinqi, keeping a martial court, to better guard the frontiers of the empire against reavers out of the Shadow Lands.;;;;;;;;;;;;;x
jade_green_emperors_desc;The Mengo Dynasty of Jade-Green Emperors were known for their ostentatious and frivolous lifestyles, which they used to emphasise their status.;;;;;;;;;;;;;x
indigo_emperors_desc;The Choq Dynasty of Indigo Emperors ruled from Yin, and were known to occasionally be humpbacked and to have trouble producing an heir.;;;;;;;;;;;;;x
grey_emperors_desc;The Har Dynasty of Grey Emperors were skilled warriors, having to fight many battles to maintain their hold on the Golden Empire of YiTi.;;;;;;;;;;;;;x
azure_emperors_desc;The Bu Dynasty of Azure Emperors were known to emphasise their divine status as God Emperor, ruling from the ancient city of Yin.;;;;;;;;;;;;;x
pearl_white_emperors_desc;The Dynasty of Pearl-White Emperors were known as wise emperors, ruling from the city of Yin for at least one hundred and thirty years of peace and prosperity.;;;;;;;;;;;;;x
orange_emperors_desc;The Pol Dynasty of Orange Emperors were skilled warriors, frequently clashing with the Jogos Nhai from their base at Trader Town.;;;;;;;;;;;;;x
chai_duq_emperors_desc;The fourth Yellow Emperor, Chai Duq took to wife a noblewoman of Valyria and kept a dragon at his court.;;;;;;;;;;;;;x
yellow_sorceror_desc;[This.GetTitledFirstName] was an exile sorcerer lord, who claimed to be the sixty-ninth yellow God-Emperor of Yi Ti and ruled from Carcosa beyond the Mountains of the Morn.;;;;;;;;;;;;;x
jar_har_emperors_desc;The sixth Sea-Green Emperor, Jar Har conquered Leng and ended the periodic slaughter of foreigners on Leng and shut the entrances to the great ruins;;;;;;;;;;;;;x
jar_joq_emperors_desc;The seventh Sea-Green Emperor, Jar Joq conquered Great Moraq, controlling the Jade Gates.;;;;;;;;;;;;;x
jar_han_emperors_desc;The eight Sea-Green Emperor, Jar Han succeeded his brother Jar Joq and extracted tribute from Qarth, Old Ghis, and Asshai.;;;;;;;;;;;;;x
lo_tho_emperors_desc;The twenty-second Scarlet Emperor, Lo Tho was a sorcerer called Lo the Terrible, said to have supped upon the living brains of his enemies with a long, pearl-handled spoon.;;;;;;;;;;;;;x
lo_bu_emperors_desc;The forty-third Scarlet Emperor, Lo Bu was a great warrior known as the Boy Too Bold By Half, and led a violent war against the Jogos Nhai who raided the northern frontier.;;;;;;;;;;;;;x
mengo_quen_emperors_desc;The third Jade-Green Emperor, Mengo Quen was known as the Glittering God because he ruled from a palace where all furnishings were made of gold, even the chamber pots.;;;;;;;;;;;;;x
har_loi_emperors_desc;The first Grey Emperor, Har Loi was said to have a saddle for his throne, for he spent his entire reign at war, riding from one battle to another.;;;;;;;;;;;;;x
nine_eunuch_emperors_desc;The Eunuchs of the Pearl-White Dynasty gave the Empire of Yi Ti 130 years of prosperity. Upon their ascent to the throne each was castrated out of devotion to the Empire.;;;;;;;;;;;;;x
pol_qo_emperors_desc;The first Orange Emperor, Pol Qo was a great warrior known as the Hammer of the Jogos Nhai for his many victories against the nomads who raided the northern frontier.;;;;;;;;;;;;;x
scourge_plains_emperors_desc;Upon ascending to the throne of YiTi [This.GetTitledFirstName] decreed that [This.GetHerHis] line would eradicate the nomadic Jogos Nhai who plagued the northern frontier of the Empire.;;;;;;;;;;;;;x
benevolent_eunuch_emperors_desc;Upon ascending to the throne of YiTi [This.GetTitledFirstName] decreed that [This.GetHerHis] line would be castrated at the start of their reigns to better devote themselves to the empire.;;;;;;;;;;;;;x
scion_plains_emperors_desc;Upon ascending to the throne of YiTi [This.GetTitledFirstName] decreed that [This.GetHerHis] line would foster peace with the nomads of the plains, seeking to settle them through diplomacy.;;;;;;;;;;;;;x
shield_shadow_emperors_desc;Upon ascending to the throne of YiTi [This.GetTitledFirstName] decreed that [This.GetHerHis] line would secure the eastern frontier, pushing back the reavers out of the Shadow Lands.;;;;;;;;;;;;;x
sorceror_emperors_desc;Upon ascending to the throne of YiTi [This.GetTitledFirstName] decreed that [This.GetHerHis] line would pursue the higher mysteries and dark secrets of the world to secure their power.;;;;;;;;;;;;;x
peasant_emperors_desc;Upon ascending to the throne of YiTi [This.GetTitledFirstName] decreed that [This.GetHerHis] line would improve conditions for the peasantry, strengthening the Empire in the process.;;;;;;;;;;;;;x
bureaucrat_emperors_desc;Upon ascending to the throne of YiTi [This.GetTitledFirstName] decreed that [This.GetHerHis] line would rely upon the skills of the Imperial Bureaucracy to rule, not the nobility.;;;;;;;;;;;;;x
diplomat_emperors_desc;Upon ascending to the throne of YiTi [This.GetTitledFirstName] decreed that [This.GetHerHis] line would foster peace and trade with the kingdoms surrounding YiTi.;;;;;;;;;;;;;x
living_god_emperors_desc;Upon ascending to the throne of YiTi [This.GetTitledFirstName] decreed that [This.GetHerHis] line would emphasise the divine aspect of the Emperor to secure their rule.;;;;;;;;;;;;;x
maggy_frog_desc;An Essosi maegi, the woman known as Maggy the Frog came to Lannisport with her merchant husband. She became a fortune teller and mystic, dealing in cures and love potions.;;;;;;;;;;;;;x
trianna_desc;A member of the elephant faction, who brough an end to the rule of the Tigers, Trianna was a Triarch of Volantis. She was reelected four times, a rare feat for a woman.;;;;;;;;;;;;;x
black_swann_desc;Enslaved by pirates when she was fifteen, Johanna Swann was niece of the Lord of Stonehelm. Johanna was a celebrated courtesan known as the Black Swan, the ruler of Lys in all but name.;;;;;;;;;;;;;x
strong_bl_desc;House Strong are an ancient House, descended from the First Men. They are amongst the principal houses of the Riverlands and are known for their strength and cunning.;;;;;;;;;;;;;x
dragonrider_bloodline_desc;By the time of [This.GetTitledFirstName], several memebers of [This.GetHerHis] dynasty had tamed dragons. As a result [This.GetTitledFirstName] was able to pass on a considerable amount of dragon knowledge.;;;;;;;;;;;;;x
frey_bloodline_desc;House Frey are a young house whose founder began the construction of a bridge across the Green Fork, becoming the first Lord of The Crossing. Ever since Freys claim a toll.;;;;;;;;;;;;;x
blacktyde_bloodline_desc;The Blacktydes of Blacktyde are an ancient ironborn house. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
botley_bloodline_desc;The Botleys of Lordsport are an old house from Pyke, claiming descent from the Grey King. As Lordsport is the largest town in the isles, they value trade more than most ironborn.;;;;;;;;;;;;;x
drumm_bloodline_desc;The Drumms of Old Wyk are an ancient ironborn house who once ruled as Rock Kings of Old Wyk. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
farwynd_bloodline_desc;The Farwynds are an ancient house from the west of the Iron Isles. They claim descent from the Grey King and have a reputation as fearsome raiders, mystics, and mad voyagers.;;;;;;;;;;;;;x
greyjoy_bloodline_desc;The Greyjoys of Pyke are an ancient house claiming descent from the Grey King and only the Greyirons and Goodbrothers have had more kings chosen through kingsmoot.;;;;;;;;;;;;;x
harlaw_bloodline_desc;The Harlaws of Harlaw are an ancient ironborn house, claiming descent from the Grey King. They once ruled as Rock Kings and Salt Kings of Harlaw and were renowned as raiders.;;;;;;;;;;;;;x
kenning_bloodline_desc;The Kennings are an ancient ironborn house from the isle of Harlaw. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
merlyn_bloodline_desc;The Merlyns of Pebbleton are a house from the isle of Great Wyk, claiming descent from the Grey King. As Pebbleton is a major town, they value trade more than most ironborn.;;;;;;;;;;;;;x
myre_bloodline_desc;The Myres are an ancient ironborn house from the isle of Harlaw. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
orkwood_bloodline_desc;The Orkwood are an ancient ironborn house from the isle of Orkmont. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
saltcliffe_bloodline_desc;The Saltcliffes are an ancient ironborn house from the isle of Saltcliffe. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
sparr_bloodline_desc;The Sparrs are an ancient ironborn house from the isle of Great Wyk. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
stonehouse_bloodline_desc;The Stonehouses are an ancient ironborn house from the isle of Old Wyk. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
stonetree_bloodline_desc;The Stonetrees are an ancient ironborn house from the isle of Harlaw. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
sunderly_bloodline_desc;The Sunderlys are an ancient ironborn house from the isle of Saltcliffe. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
tawney_bloodline_desc;The Tawneys are an ancient ironborn house from the isle of Orkmont. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
volmark_bloodline_desc;The Volmarks are an ancient ironborn house from the isle of Harlaw with a decorated history. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
wynch_bloodline_desc;The Wynchs are an ancient ironborn house from the isle of Pyke. They claim descent from the Grey King and have a reputation as fearsome raiders.;;;;;;;;;;;;;x
ironmaker_bloodline_desc;Erik Ironmaker, the Just, the Anvil-Breaker, was a fearsome reaver from the Iron Isles, renowned for his great strength. In his youth he sailed with Dagon, the Last Reaver.;;;;;;;;;;;;;x
ironfoot_bloodline_desc;Urras Greyiron was the first High King of the Iron Isles. The Salt King of Orkmont and greatest reaver of his age Urras was chosen in a kingsmoot called by Galon Whitestaff.;;;;;;;;;;;;;x
ravenfeeder_bloodline_desc;The Rock King of Old Wyk, Regnar Drumm, the Raven Feeder was the third High King of the Iron Isles. Regnar was chosen in a kingsmoot called by the aged Galon Whitestaff.;;;;;;;;;;;;;x
qhored_cruel_bloodline_desc;Qhored the Cruel was a mighty High King of the Iron Isles. In his youth he sacked Oldtown and later he ended the line of House Justman, killing King Bernarr II and his sons.;;;;;;;;;;;;;x
old_kraken_bloodline_desc;Loron Greyjoy was a mighty High King of the Iron Isles. He led an invasion of the western shores of the north, taking Bear Island and Cape Kraken in the process.;;;;;;;;;;;;;x
coldwind_bloodline_desc;Balon Greyjoy, the Coldwind was a mighty High King of the Iron Isles. He led an invasion of the western shores of the north, destroying the fleets of the King in the North.;;;;;;;;;;;;;x
harron_bloodline_desc;Harron Harlaw was a mighty High King of the Iron Isles, chosen by a Kingsmoot. He slew King Gareth II Gardener, King of the Reach, beneath the walls of Oldtown.;;;;;;;;;;;;;x
maidensbane_bloodline_desc;Joron Blacktyde, the Maidensbane was a mighty High King of the Iron Isles. He captured King Gyles II Gardener, using his corpse as fishfeed, and later brutally raided the Arbor.;;;;;;;;;;;;;x
redhand_bloodline_desc;Urron Greyiron was the first King of the Iron Isles to make the title hereditary which he did by slaughtering the attendees of the Kingsmoot, breaking the power of the priests.;;;;;;;;;;;;;x
stumphand_bloodline_desc;After an alliance of Orkwoods, Drumms, Hoares, and Greyjoys brought down the last Greyiron, Harras Hoare became king, either through a finger dance or through his Andal connections.;;;;;;;;;;;;;x
necromancer_drumm_bloodline_desc;A legendary Ironborn hero from the Age of Heroes, Dagon Drumm was reported to be a sorceror and a necromancer. Many tales are sung of his exploits to this day.;;;;;;;;;;;;;x
reader_harlaw_bloodline_desc;The Lord of Ten Towers, Roderik Harlaw was a learned man known as the Reader, possessing a passion for knowledge and learning few ironborn share.;;;;;;;;;;;;;x
knight_harlaw_bloodline_desc;The son of a Harlaw and a Serrett, Ser Harras Harlaw was a skilled warrior, who wielded the Valyrian steel sword Nightfall. He was also rare amongst ironborn in becoming a knight.;;;;;;;;;;;;;x
twice_crowned_bloodline_desc;A stubborn, fearless, and quarrelsome man, Balon Greyjoy rose in rebellion against Robert Baratheon only to be defeated. After Robert's death he once again claimed the Driftwood Crown.;;;;;;;;;;;;;x
vance_desc;The mightiest of the Andal warlords to invade the Riverlands, King Armistead Vance was one of the Andal warlords who defeated Tristifer IV Mudd in his final battle.;;;;;;;;;;;;;x
vorian_vypren_desc;One of the many mighty Andal warlords to invade the Riverlands, Vorian Vypren and his knights fought a mighty battle at the Widow's Ford against the sons of Lord Darry.;;;;;;;;;;;;;x
clarence_crabb_desc;A legendary hero, Ser Clarence was eight feet tall and strong enough to uproot trees. His keep of the Whispers was filled with enchanted disembodied heads that gave him counsel.;;;;;;;;;;;;;x
hardy_desc;A legendary hero, Lord Lucifer Hardy was a mighty hero and champion of Crackclaw Point who brought peace to the peninsula for a time.;;;;;;;;;;;;;x
roddy_ruin_desc;The lord of Barrowton during the Dance Roddy the Ruin, led two thousand northern soldiers, known as the Winter Wolves, to support the Blacks, leading many vicious attacks.;;;;;;;;;;;;;x
webber_widow_desc;A lady of Coldmoat in the Reach, Rohanne Webber was famed for her beauty, her cunning, and her many husbands, first becoming a widow at 10 years old.;;;;;;;;;;;;;x
seaworth_desc;A skillerd smuggler, Ser Davos ran the blockade at the siege of Storm's End with a ship of onions, for this he was made a knight, for his smuggling he lost four finger joints.;;;;;;;;;;;;;x
celtigar_desc;An ancient house hailing from Old Valyria;;;;;;;;;;;;;x
dayne_desc;The House of the Swords of Morning;;;;;;;;;;;;;x
velaryon_desc;House Velaryon - The Old, the True, the Brave.;;;;;;;;;;;;;x
greenseer_bloodline_desc;[This.GetTitledFirstName] was a greenseer, the chosen of the Old Gods, able to look through the eyes of the weirwoods as and see the truth that lies beneath the world.;;;;;;;;;;;;;x
kingslayer_bloodline_desc;A mighty warrior, Ser Jaime Lannister of the Kingsguard forswore his oaths to King Aerys II slaying him on the Iron Throne during the siege of King's Landing.;;;;;;;;;;;;;x
breakspear_mbs_desc;Firstborn son of Daeron II and Myriah Martell, Baelor was a warrior, and seemed to be all that could be wished in a knight, lord, or heir. He won great fame Redgrass Field.;;;;;;;;;;;;;x
sword_morning_mbs_desc;House Dayne are an ancient House from the Red Mountains. The first Dayne is said to have raised Starfall at the mouth of the Torrentine, having tracked a falling star there.;;;;;;;;;;;;;x
tourney_champ_mbs_desc;[This.GetTitledFirstName] was an exceptional jouster, winning many hotly contested tourneys and carving their place in history as one of the finest knights of the age.;;;;;;;;;;;;;x
melee_champ_mbs_desc;Northmen prefer notoriously brutal mêlées full of injuries and death to tourneys. [This.GetTitledFirstName] managed to win many such contests, securing their place as one of the finest warriors of the age.;;;;;;;;;;;;;x
basilisk_bl_desc;[This.GetTitledFirstName] oversaw much of the colonisation of the city of Gogossos, uncovering many secret lost dark arts and an ancient Valyrian Steel sword.;;;;;;;;;;;;;x
chimera_bl_desc;[This.GetTitledFirstName] ruled over the kingdom of New Valyria and was acclaimed as heir to the Freehold. Most notably the priests of Mantarys granted them an ancient Valyrian Steel Sword.;;;;;;;;;;;;;x
sphinx_bl_desc;[This.GetTitledFirstName] ruled over the restored ancient Kingdom of the Ifequevron and learned magics from the dimunitive Woods Walkers, long thought vanished into legend.;;;;;;;;;;;;;x
shett_bl_desc;An ancient line descended from the First Men, House Shett once ruled over Gulltown and bore the title of Kings of the True Men, an ancient title dating back to the Dawn Age.;;;;;;;;;;;;;x
axel_tully_desc;An ancient and powerful line of Rivermen nobility descended from the First Men, Ser Edmure Tully fought bravely for the Kings of House Mudd and his son Axel raised the great castle of Riverrun.;;;;;;;;;;;;;x
hodor_mbs_desc;Hodor.;;;;;;;;;;;;;x
marbrand_desc;An ancient family, House Marbrand was formed by the union of First Men and Andals during the coming of the Andals and have long guarded the eastern border of the Westerlands.;;;;;;;;;;;;;x
brax_desc;An ancient family, House Brax was formed by the union of First Men and Andals during the coming of the Andals and are amongst the most powerful houses in the Wresterlands.;;;;;;;;;;;;;x
jast_desc;An ancient family, House Jast was formed by the union of First Men and Andals during the coming of the Andals and are amongst the most powerful houses in the Wresterlands.;;;;;;;;;;;;;x
qoherys_bl_desc;The skilled Valyrian master of arms of Dragonstone, Ser Quenton Qoherys, was made Lord of Harrenhal by Aegon I, becoming one of the most powerful Lords in the new realm.;;;;;;;;;;;;;x
harroway_bl_desc;An ancient and wealthy riverman house originating from Lord Harroway's Town, the Harroways have a reputation for being self serving and ambitious.;;;;;;;;;;;;;x
towers_bl_desc;After Maegor destroyed the Harroways, he decreed that the strongest knight would have Harrenhal. Twenty-three fought to the death for the prize and Ser Walton was victorious.;;;;;;;;;;;;;x
wydman_mbs_desc;A prestigious house of the Vale, House Wydman derives from a tourney in which the humble founder of the house bested five knights from the Vale and the Westerlands winning great glory.;;;;;;;;;;;;;x
mooton_desc;An ancient and powerful House descended from the First Men, House Mooton once ruled as kings, producing many warriors and governing one of the richest towns in the Trident.;;;;;;;;;;;;;x
joffrey_doggett_desc;The Grand Captain of the Order of the Warrior's Sons, Ser Joffrey Doggett led a valiant guerilla war against King Maegor the Cruel.;;;;;;;;;;;;;x
leech_lord_desc;Roose Bolton masterminded the brutal Red Wedding, being rewarded with the Lord Paramountcy of the North but earning the hatred of Northmen and Riverlanders alike.;;;;;;;;;;;;;x
jon_hogg_desc;A knight from the Crownlands, Ser Jon Hogg was known for his strength and martial prowess, winning great fame in his day as Big Jon Hogg.;;;;;;;;;;;;;x
bronn_desc;A cunning, skilled, and cut-throat sellsword, Bronn rose from humble beginnings to service of Tyrion Lannister gaining fame and wealth along the way.;;;;;;;;;;;;;x
hammer_of_the_hills_desc;An Andal warlord who ruled from Ironoaks during the Andal Conquest, The Hammer of the Hills is believed by many to have founded the honourable and powerful House Waynwood.;;;;;;;;;;;;;x
emperor_aurion_mbs_desc;One of the few Dragonlords to survive the Doom, Aurion proclaimed himself Emperor of Valyria and marched south at the head of an army to claim what remained of the Freehold.;;;;;;;;;;;;;x
redbeard_strongseed_mbs_desc;An ancient clan of Free Folk, the Foresters, sometimes known as the Redbeards, were known for their strong tendency to be kissed by fire.;;;;;;;;;;;;;x
westford_bloodline_desc;An ancient family from the Westerlands, the Westfords are believed to carry the blood of the first men and are reputed by some to be skinchangers and mystics.;;;;;;;;;;;;;x
saerystos_bloodline_desc;After fleeing, Princess Saera Targaryen journied to Volantis becoming wealthy, while there she had a bastard son said to be identical to his grandfather King Jahaerys in his youth.;;;;;;;;;;;;;x
saerys_bloodline_desc;After fleeing, Princess Saera Targaryen journied to Volantis becoming wealthy, while there she had a bastard son with a Triarch of Volantis.;;;;;;;;;;;;;x
saerynar_bloodline_desc;After fleeing across the sea, Princess Saera Targaryen served in a Lyseni pleasure garden for a time, dressed as a novice Septa, while there she had a bastard son.;;;;;;;;;;;;;x
toyne_bloodline_desc;A powerful Stormlander House, House Toyne have a reputation for being fearsome warriors with a quick temper and headstrong attitude.;;;;;;;;;;;;;x
errol_bloodline_desc;A powerful Stormlander House, House Errol have long ruled from Haystack Hall guarding the northern border of the Stormlands and the Kingswood.;;;;;;;;;;;;;x
estermont_bloodline_desc;A powerful Stormlander House, House Estermont have long ruled from Greenstone, an island off the Stormlands coast, keeping a firm eye on the Narrow Sea and Sea of Dorne for any threats.;;;;;;;;;;;;;x
selmy_bloodline_desc;House Selmy of Harvest Hall are an ancient Stormlander house of Marcher Lords, they guard against Dorne and have a reputation as skilled and bold warriors.;;;;;;;;;;;;;x
forrester_bloodline_desc;An ancient First Man warrior, Lord Gerhard the Tall founded the ancient and honourable House Forrester which would come to rule a portion of the Wolfswood famed for its trade in ironwood.;;;;;;;;;;;;;x
belmore_bloodline_desc;One of the most powerful and ancient houses in the Vale, the Belmores are descended from the First Men. They fought at the Battle of the Seven Stars, bending the knee.;;;;;;;;;;;;;x
coldwater_bloodline_desc;One of the most powerful and ancient houses in the Vale, the Coldwaters are descended from the First Men. They fought at the Battle of the Seven Stars, bending the knee.;;;;;;;;;;;;;x
egen_bloodline_desc;An ancient and powerful house from the Vale, House Egen have a strong reputation for loyalty and honour.;;;;;;;;;;;;;x
sunderland_bloodline_desc;An ancient and powerful house that has long ruled over the Three Sisters in the Bite between the Vale and the North.;;;;;;;;;;;;;x
whitehill_bloodline_desc;A powerful Northern house, House Whitehill have historically followed the Seven rather than the Old Gods of the North and have a reputation for ambitious and duplicitous behaviour.;;;;;;;;;;;;;x
rupert_falwell_bloodline_desc;A pious Lord during the Faith Militant Rebellion, Lord Rupert led the ranks of the pious that had answered the High Septon's call to took up arms against the Iron Throne.;;;;;;;;;;;;;x
barristan_bold_bloodline_desc;A knight of House Selmy, Ser Barristan the Bold was a masterful warrior in both tourney and war, slaying Maelys Blackfyre, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
white_bull_bloodline_desc;A knight of House Hightower, renowned for his fearsome strength and his loyalty and strength of character, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
arthur_dayne_bloodline_desc;A knight of House Dayne, renowned for his skills at arms and as a valiant and true knight, worthy to wield Dawn, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
oswell_whent_bloodline_desc;A knight of House Whent, Ser Oswell Whent was a masterful warrior renowned for his skill at arms and dark humour, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
lewyn_martell_bloodline_desc;A knight of House Martell, Prince Lewyn of Dorne was a great knight and skilled warrior, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
jonothor_darry_bloodline_desc;A knight of House Darry, Ser Jon Darry was a skilled and earnest knight of the Kingsguard, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
gyles_morrigen_bloodline_desc;A knight of House Morrigen, chosen to be first Lord Commander of the Conciliator's Kingsguard, many Maesters consider his first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
lorence_roxton_bloodline_desc;A knight of House Roxton, Ser Lorence was a champion in the War for the White Cloaks and many Maesters consider these first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
victor_the_valiant_bloodline_desc;A skilled sworn sword, Ser Victor was a champion in the War for the White Cloaks and many Maesters consider these first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
willam_the_wasp_bloodline_desc;A skilled sworn sword, Ser Willam was a champion in the War for the White Cloaks and many Maesters consider these first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
pate_the_woodcock_bloodline_desc;A skilled hedge knight, Ser Pate was a champion in the War for the White Cloaks and many Maesters consider these first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
samgood_of_sourhill_bloodline_desc;A grizzled hedge knight, Ser Sour Sam was a champion in the War for the White Cloaks and many Maesters consider these first seven to be the finest to ever wear the white cloaks.;;;;;;;;;;;;;x
ryam_redwyne_bloodline_desc;A knight of House Redwyne, Ser Ryam was a masterful warrior with both lance and sword, eventually joing the Kingsguard, leading many to consider him one of the finest knights of his day.;;;;;;;;;;;;;x
dragonknight_bloodline_desc;A knight of House Targaryen, Prince Aemon was a masterful warrior, renowned for his loyalty and honour, leading many to consider him one of the finest knights to ever live.;;;;;;;;;;;;;x
morrigen_bloodline_desc;A powerful Stormlander House, House Morrigen have a reputation for being brave, fearsome warriors, and possessing considerable martial skill.;;;;;;;;;;;;;x
duncan_tall_hk_desc;A peniless hedge knight from Flea Bottom, Ser Duncan was a skilled warrior blessed with great height and strength who caused and fought in the trial of seven at Ashford Meadow.;;;;;;;;;;;;;x
duncan_tall_kg_desc;Despite his humble origins, Ser Duncan the Tall served Prince Aegon Targaryen honourably as a mentor and sworn sword and was eventually rewarded by elevation to the Kingsguard.;;;;;;;;;;;;;x
honourable_kingsguard_bloodline_desc;A knight of the Kingsguard, [This.GetTitledFirstNameWithNick] was a masterful warrior renowned for their skill at arms and honour, leading many to consider them one of the finest knights of their day.;;;;;;;;;;;;;x
criston_cole_bloodline_desc;A knight of House Cole, Ser Criston was a masterful warrior renowned for his skill at arms, one of the finest knights of his day, but he also helped start the Dance of Dragons.;;;;;;;;;;;;;x
bloodline_margaery_desc;The fair and shrewd daughter of Lord Mace Tyrell, Lady Margaery was beloved of many and considered one of the finest beauties of her day, a true friend of the smallfolk.;;;;;;;;;;;;;x
bloodline_olenna_redwyne_desc;A daughter of the Arbor who married Lord Luthor Tyrell of Highgarden. She was a cunning woman with a wicked wit and a sharp tongue, earning her the moniker 'Queen of Thorns'.;;;;;;;;;;;;;x
bloodline_brienne_tarth_desc;Considered a homely maid, Brienne of Tarth, found her true calling as a knight and honourable warrior, becoming an exceptionally skilled fighter and earning knighthood.;;;;;;;;;;;;;x
bloodline_sansa_stark_desc;The fair and kind daughter of Lord Eddard Stark, Lady Sansa was beloved of many and considered one of the finest beauties of her day, possessing all the traditional graces and able to charm all she met.;;;;;;;;;;;;;x
