EVTOPTAmore_bloodlines.466;They are not oaks but there is much to learn.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.467;It is said that Rowan Goldtree was so bereft when her lover left her for a rich rival that she wrapped an apple in her golden hair and planted it upon a hill. From the apple grew a tree whose bark, leaves and fruit were yellow gold. As I passed through Goldengrove I was able to walk among the yellow trees of Goldengrove supposedly descended from that magical tree.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.467;They are not oaks but there is much to learn.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.468;High Heart was once home to a ring of mighty weirwoods at the crest of the Hill. The pious Andal King Erreg cut them all down, leaving thirty-one white stumps, but as I visited the hill, I felt their power still lingering whilst Erreg is long gone.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.468;They are not oaks but there is much to learn.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.469;During your stay in the Citadel, you are able to talk to apprentices studying herblore and listen to a few lectures on the subject. The Maesters were impressed by your learning and before you leave they give you a half dozen or so treatises on the subject, including one on the legends of Garth Greenhand.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.469;This will be most useful.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.46001;You assemble all your notes, prepare your poultices and runes and say a quick prayer to the Gods to bless your endeavour. The time has come to try and coax the Oakenseat back to life.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.46001;Let the rite begin.;;;;;;;;;;;;;x
EVTOPTBmore_bloodlines.46001;Best to wait.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.46002;You conduct the rite, drawing upon all your arcane knowledge, and then you wait, praying to see some sign of life. After three days of waiting you begin to give up all hope, when suddenly, as you inspect the withered roots you see a bright green speck of new growth sprouting from them. The Oakenseat lives once again!;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.46002;Praise the Gods.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.46003;You conduct the rite, drawing upon all your arcane knowledge, and then you wait, praying to see some sign of life. After several days of waiting you give up all hope, and accept that despite your best efforts, the Oakenseat remains dead.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.46003;I was a fool to even try.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.500;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate and mail, with a direwolf head engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.500;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.501;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate and mail, with a three headed dragon patterned with rubies on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.501;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.502;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate and mail, with a set of tall antlers on the helm.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.502;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.503;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate and scale, with a leaping trout on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.503;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.504;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of mail, with an orange sun on the breatplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.504;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.505;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a stallion's head atop the helmet.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.505;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.506;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a stallion's head atop the helmet.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.506;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.507;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of gilt plate, engraved with lions and rubies.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.507;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.508;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, engraved with flowers and curling vines.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.508;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.510;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a helmet wrought in the shape of a kraken.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.510;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.511;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of mail, with the sigil of House Hoare on the surcoat.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.511;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.512;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a chequy lion of green and gold on the shield.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.512;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.513;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a white seahorse on a blue field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.513;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.514;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a white moon and falcon on a blue field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.514;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.515;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a red lion on a white field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.515;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.516;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with white arrows on a brown field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.516;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.517;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a red castle on a white field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.517;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.518;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a broken wheel on a deep green field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.518;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.519;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a blue bridge and towers on a grey field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.519;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.520;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a white sea eagle on a purple field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.520;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.521;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a dancing maiden on a blue field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.521;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.522;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with black ravens and a white tree on a red field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.522;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.523;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with purple lightning and bright stars on a black field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.523;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.524;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with nightingales on a yellow field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.524;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.525;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a black swan and a white swan on a field of black and white engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.525;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.526;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a pair of griffins on a field of red and white engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.526;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.527;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a large black bat on a field of white engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.527;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.528;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with nine black bats on a yellow field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.528;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.529;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a green hand on a white field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.529;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.530;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a pair of bronze axes on a yellow field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.530;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.531;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a mailed fist on a red field enamelled on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.531;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.532;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a white tower, the top wreathed in flame, inlaid on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.532;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.533;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a striding huntsman on a green field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.533;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.534;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a bull moose on a brown field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.534;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.535;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a red, green, and blue triple spiral on a white field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.535;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.536;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with engraved with the ancient runes of the First Men, said to ward against harm.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.536;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.537;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a brindled boar on a brown field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.537;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.538;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a bull's skull on a red field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.538;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.539;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with three green oak leaves on a yellow field engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.539;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.540;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a black bear engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.540;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.541;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a giant wearing broaken chains, roaring on a red field, engraved on the breastplate.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.541;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.542;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine steel helm, wrought in the shape of a kraken, with tentacles protuding from around the front.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.542;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.543;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine iron and bronze helm, with a pair of iron raven wings protuding from the temples.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.543;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.544;You instruct the smiths of your wishes and a few days later they return, carrying with them a set of fine golden armbands, engraved with sacred runes of the First Men.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.544;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.545;You put aside a field on your estates for a number of apiaries and and soon the meadow is abuzz with polinating bees.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.545;Now to collect the honey.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.546;You command your goldsmith to forge you an apple made of gold, he informs you the expense will be considerable but you tell him to do it regardless. After a few days he returns with a wooden box, containing a shining golden apple.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.546;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.547;Many Rowans have imitated Rowan Goldtree by making golden apples, but usually do so with the aid of a goldsmith. However, you are a powerful magician, perhaps you could attempt to create a golden apple through magic.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.547;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.548;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine silver harp, with a coiled dragon around the base.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.548;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.549;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine steel greatsword, as tall as a normal man, wickedly sharp and rather ugly. In short, the perfect weapon for one of Umber blood.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.549;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.550;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine iron warhammer, long and exceptionally heavy. Just like the one used to kill Rhaegar at the Trident.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.550;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.551;You instruct the bowyer of your wishes and a few days later they return, carrying with them a fine bow, made of applewood. It is not a traditional material for bow making, but they have done an excellent job and you are sure Foss himself will bless your aim from this day on.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.551;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.552;You instruct the bowyer of your wishes and a few days later they return, carrying with them a fine bow, made of yew and oak layered together. They have done an excellent job and you are sure Alan o'the Oak himself will bless your aim from this day on.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.552;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.553;You instruct the armourer of your wishes and a few days later they return, carrying with them a fine oak hafted spear, with a long, leaf shaped, steel blade at the end. Perfect for hunting, or for killing your enemies.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.553;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.554;You spend several days collecting feathers from the vultures that circle the Red Mountains. Soon you have enough to sow them into a magnificent cape of feathers.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.554;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.555;You spend several days collecting feathers from the cranes that circle Red Lake. Soon you have enough to sow them into a magnificent cape of feathers.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.555;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.556;You spend several days collecting feathers from the ravens that nest in the godswood. Soon you have enough to sow them into a magnificent cape of feathers.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.556;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.557;You order your draper to make you a cloak in the colours of House Tully. After a few days they present you with a luxurious cloak, made in the colours of mud and water.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.557;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.558;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate and mail, fashioned to ressemble a screaming, flayed man.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.558;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.559;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, with a cloaked figure inlaid upon the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.559;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.560;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, studded with amethysts and a purple unicorn on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.560;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.561;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in black steel with three golden lion heads inlaid on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.561;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.562;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in silvered steel with a merman and trident engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.562;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.563;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in scarlet and jet black enamelled steel with a three headed dragon upon the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.563;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.564;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in yellow enamelled steel with a black dragon engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.564;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.565;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with your sigil engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.565;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.566;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with your sigil engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.566;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.567;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with your sigil engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.567;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.568;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a white winged wolf engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.568;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.569;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a white sunbust engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.569;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.570;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a fiery castle engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.570;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.571;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a golden crown engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.571;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.572;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a black winged heart engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.572;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.573;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a golden haystack engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.573;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.574;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a pair of crossed quils engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.574;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.575;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a green sea-turtle engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.575;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.576;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a black ship and white onion engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.576;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.577;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with golden wheat engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.577;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.578;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a lizard lion engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.578;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.579;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a white tree and black sword engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.579;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.580;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with black and green dragons engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.580;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.581;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with silver bells engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.581;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.582;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a blue pall engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.582;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.583;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with black ravens and red hearts engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.583;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.584;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a sun, moon, and star engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.584;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.585;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a fiery tower engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.585;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.586;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with three woman's heads engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.586;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.587;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a moon and runes engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.587;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.588;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with lines of red, green, and blue enamelled on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.588;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.589;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a fiery saltire and four skulls engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.589;This is magnificent work.;;;;;;;;;;;;;x
EVTDESCmore_bloodlines.590;You instruct the smiths of your wishes and a few days later they return, carrying with them a fine suit of plate, wrought in thick steel with a golden saltire and nine stars engraved on the chest.;;;;;;;;;;;;;x
EVTOPTAmore_bloodlines.590;This is magnificent work.;;;;;;;;;;;;;x






raventree_dec;Regrow the Weirwood;;;;;;;;;;;;;x
raventree_dec_desc;Attempt to coax the Raventree Weirwood back to life;;;;;;;;;;;;;x
oakenseat_dec;Regrow the Oakenseat;;;;;;;;;;;;;x
oakenseat_dec_desc;Attempt to coax the Oakenseat back to life;;;;;;;;;;;;;x
stark_armour_dec;Forge Stark Armour;;;;;;;;;;;;;x
stark_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Stark;;;;;;;;;;;;;x
targ_armour_dec;Forge Targaryen Armour;;;;;;;;;;;;;x
targ_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Targaryen;;;;;;;;;;;;;x
baratheon_armour_dec;Forge Stag Armour;;;;;;;;;;;;;x
baratheon_armour_dec_desc;Command your smiths to forge you a suit of fine armour surmounted by great antlers;;;;;;;;;;;;;x
tully_armour_dec;Forge Tully Armour;;;;;;;;;;;;;x
tully_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Tully;;;;;;;;;;;;;x
martell_armour_dec;Forge Sunspear Armour;;;;;;;;;;;;;x
martell_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Martell;;;;;;;;;;;;;x
bracken_armour_dec;Forge Bracken Armour;;;;;;;;;;;;;x
bracken_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Bracken;;;;;;;;;;;;;x
ryswell_armour_dec;Forge Ryswell Armour;;;;;;;;;;;;;x
ryswell_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Ryswell;;;;;;;;;;;;;x
lannister_armour_dec;Forge Lannister Armour;;;;;;;;;;;;;x
lannister_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Lannister;;;;;;;;;;;;;x
tyrell_armour_dec;Forge Tyrell Armour;;;;;;;;;;;;;x
tyrell_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Tyrell;;;;;;;;;;;;;x
greyjoy_armour_dec;Forge Greyjoy Armour;;;;;;;;;;;;;x
greyjoy_armour_dec_desc;Command your smiths to forge you a suit of fine armour in the style of House Greyjoy;;;;;;;;;;;;;x
hoare_armour_dec;Forge Hoare Armour;;;;;;;;;;;;;x
